@relation 'mini-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-2,5-7,9,11-13'

@attribute average_login_time numeric
@attribute average_time_per_learning_session numeric
@attribute abandoned_learning_sessions numeric
@attribute preferred_difficulty_level {Low,Medium,High}
@attribute target numeric

@data
17.16305,20.915972,6,Medium,1
12.240706,28.602504,7,Low,0
14.05928,2.619862,4,High,0
11.623293,28.12192,1,Medium,0
17.383194,48.779166,1,Low,0
17.951418,41.787991,4,Low,0
10.421498,50.690889,3,High,1
14.105848,64.604712,1,Medium,0
13.598362,2.724342,3,Low,1
11.774313,34.275829,1,Low,1
10.651228,70.046061,3,Low,1
19.088419,34.407965,3,Medium,1
11.811348,28.124802,2,High,0
13.692835,6.452196,4,High,1
15.492951,0.294926,4,Low,1
17.478074,53.362311,5,Medium,1
18.803826,76.978495,4,Medium,1
14.611591,15.478619,7,High,0
11.221029,72.353513,1,Low,1
12.970603,131.031621,4,High,1
9.742362,121.609819,2,High,1
15.21063,125.586854,1,Low,1
12.017372,102.170808,4,Medium,1
12.023887,62.202443,2,Medium,0
13.651173,80.052111,4,Low,1
13.446151,74.503233,3,Low,1
16.753287,128.286414,4,Low,1
15.815216,4.43728,1,High,0
21.216368,98.095277,3,Low,1
12.619929,12.515143,4,Medium,1
11.770271,11.584214,2,Medium,1
19.518656,126.855305,0,Medium,1
20.567096,4.290687,0,Low,1
17.753207,91.443029,4,Low,1
17.598334,44.221843,4,Low,1
15.212616,43.028531,2,Medium,0
14.787164,2.178528,3,Low,1
14.508265,6.879295,4,Low,0
14.62594,55.207243,3,Medium,0
18.204184,0.697114,2,Low,1
12.155383,43.058627,5,Low,1
13.890838,20.693375,5,Low,0
13.396088,60.830935,5,Low,1
12.8565,11.017009,4,Medium,0
17.29041,11.196986,1,Low,1
17.907069,106.535884,4,Low,1
11.51774,50.483815,2,Low,1
15.560069,33.375606,1,Medium,1
12.09709,48.033565,3,Low,1
14.225441,26.919045,7,Low,1
16.781129,44.370675,3,Low,0
17.346113,114.027404,4,Medium,1
15.657542,12.479788,3,Low,1
11.639302,3.394629,1,Medium,1
13.401629,151.639199,4,Low,0
14.979239,1.461684,2,Low,0
19.142195,30.629014,5,Medium,1
13.942267,4.906258,1,Low,1
19.733372,45.633258,5,Medium,1
13.299404,75.763308,1,Medium,1
13.383446,32.974498,3,Low,1
16.890266,3.033133,5,Low,1
18.289577,21.372195,4,Medium,1
16.163286,32.26221,4,High,1
21.293217,38.414825,1,Low,0
10.272067,27.521655,2,Low,1
15.727905,52.086728,7,Low,0
10.655054,31.979878,1,Medium,0
17.403316,114.615305,2,Low,1
13.441726,2.331021,2,Low,0
19.905597,2.961298,4,Low,0
15.973522,162.384805,1,Medium,0
14.320373,4.084356,2,High,0
14.320595,55.162441,2,Low,0
13.941332,54.422837,3,High,1
15.904478,45.038764,4,Medium,1
16.785257,12.939888,4,Low,1
13.968854,41.324554,6,Low,0
15.487069,23.569613,4,Medium,1
15.473559,32.345507,3,Low,0
8.449081,203.286698,3,High,1
16.312045,141.978165,1,Low,1
16.642797,18.633038,5,Medium,0
9.832735,23.268017,0,Medium,1
16.594449,125.927564,4,Medium,0
15.534758,79.222426,3,Low,0
18.034174,40.911654,3,Medium,1
14.491249,17.705801,2,Low,1
14.492535,30.582755,2,Medium,1
12.627451,150.955981,3,Low,1
12.414844,115.021994,5,Low,0
15.470515,30.287683,3,Low,1
17.611494,140.348741,1,Low,1
13.383998,36.33986,7,Low,0
13.560743,21.96145,6,Low,1
14.403442,103.783685,1,Low,0
17.310092,177.724426,1,Medium,1
16.332325,20.485189,1,Low,1
14.917935,69.225448,3,Low,1
13.916655,19.270975,0,Medium,1
17.399146,62.563253,2,Low,0
17.845043,43.792841,3,High,1
13.637925,26.227123,3,Low,0
15.16968,4.903581,2,Medium,1
11.931595,88.986057,4,Low,1
15.57763,69.398183,2,Medium,1
18.870148,17.430001,2,Medium,1
11.025117,3.067396,2,Medium,1
14.868963,215.87893,7,Low,1
14.710888,43.257228,5,Medium,0
14.171067,11.09497,3,High,0
18.795874,47.170571,3,Medium,1
12.060293,47.600984,2,Low,1
14.103212,24.541212,5,Low,1
16.330685,4.673633,1,Medium,1
17.423952,22.450542,6,Medium,1
15.224696,19.21408,2,Medium,0
19.095798,14.49947,1,Medium,0
16.400382,51.590876,1,Medium,0
15.506273,64.540814,2,Low,1
13.372344,243.33078,3,Low,1
14.049264,5.903015,3,Medium,0
14.208868,29.669898,0,High,0
12.182577,11.451265,1,High,0
15.689003,70.004875,3,Low,1
13.558147,24.185368,3,Medium,1
12.746708,100.692702,3,Low,1
16.020277,30.885702,2,Low,1
15.320872,39.448933,1,High,0
16.6823,129.988779,1,Low,1
18.105456,167.541275,1,High,1
17.680257,56.280883,4,Low,1
14.526275,23.291528,3,Medium,1
12.428325,36.280795,5,High,1
15.903679,63.315199,3,Low,1
19.826044,2.318681,1,Medium,1
26.125596,200.323496,1,Medium,1
9.08058,24.625674,2,Low,0
16.272177,41.74398,4,Low,1
16.536741,107.195436,1,Low,0
12.98737,27.137969,0,Low,1
17.405348,170.423706,1,Low,1
11.179626,18.95496,1,Low,0
12.791824,23.786422,3,High,1
14.101342,76.948581,3,Low,1
12.622837,142.841263,1,Low,0
14.384608,106.153677,3,Low,1
10.567282,1.065166,3,Low,1
13.398782,80.57208,5,Low,1
14.197724,7.350194,2,Low,0
14.339001,27.810583,2,Medium,0
16.202638,77.596539,1,Medium,1
15.147654,19.381272,3,High,0
13.085067,26.885402,4,High,1
14.086784,145.457944,2,High,1
12.445186,66.765788,4,Medium,0
13.98797,24.10105,1,High,1
14.973479,108.808951,7,Low,1
15.869859,44.00132,3,Medium,1
16.471723,13.168685,2,Low,0
14.944028,25.146916,2,Low,0
12.052499,21.511172,3,High,0
13.61543,79.389291,2,Medium,0
18.181277,59.294661,3,Low,1
14.599196,62.111458,0,Medium,1
17.861037,68.510258,5,Medium,0
7.760934,66.288803,3,Medium,1
14.292479,5.917155,2,Medium,0
14.844735,2.087763,6,Low,1
13.935643,66.954795,5,High,1
16.815526,94.751035,2,Low,1
18.595679,47.712649,0,High,0
18.800015,27.481894,6,Low,1
14.962378,59.588128,3,Low,1
14.747528,130.751028,2,Low,0
13.306798,3.667095,3,High,1
13.92557,50.971976,8,Low,1
15.518305,76.135885,4,Low,1
18.985716,32.703761,3,Low,1
12.693918,50.428754,4,Low,1
18.149281,73.233536,3,Medium,1
11.255673,8.490814,2,Low,1
15.240573,39.529734,1,High,0
17.477567,53.377639,6,High,0
13.872939,85.021359,5,Low,0
12.26681,93.612508,0,Medium,1
12.87538,122.806478,4,Medium,1
15.203423,180.18518,3,High,1
15.613182,59.894132,2,Low,0
20.577454,30.343615,3,Low,0
14.287505,54.429441,4,High,1
22.074063,2.98964,5,Low,0
16.588296,1.806792,5,Low,1
13.712671,13.258254,3,Medium,0
16.237164,34.647363,3,Low,0
14.670887,264.43857,0,Medium,1
19.506791,30.709567,3,High,0
17.436137,36.035324,5,Medium,1
16.410099,148.998035,1,Low,1
14.708474,25.73371,4,Low,0
16.09264,46.681865,4,Medium,1
14.043393,208.523294,4,Medium,1
15.284772,82.458011,4,Medium,1
17.182011,29.09804,1,Medium,1
19.667579,98.115448,0,Medium,0
15.004048,32.572268,0,Medium,1
12.131272,196.664156,8,Medium,1
12.400335,83.326821,4,High,0
18.267703,1.82379,1,Low,0
15.93488,12.952804,1,Low,0
18.498453,168.292256,5,Low,1
9.766165,47.652009,5,Medium,1
16.401451,38.080325,3,Low,1
14.032242,34.495439,5,High,0
12.967689,32.952599,4,Medium,1
16.582842,8.327214,1,Medium,1
13.503545,20.937087,4,Medium,1
9.26686,100.685078,5,Medium,1
17.472797,18.504876,4,High,1
10.264676,111.131638,3,Low,1
14.798012,30.550106,3,Low,1
15.763881,31.05064,4,Low,1
14.438893,139.383192,1,Low,1
15.436866,48.196538,2,Medium,1
15.222165,156.042275,2,Medium,0
15.255091,8.35788,3,Medium,1
24.282948,1.066186,5,Medium,1
4.735407,25.649218,2,Low,0
18.291773,44.159898,4,High,1
18.770896,28.452716,2,Medium,1
13.621079,15.237595,4,Low,1
17.104855,15.85699,2,High,0
13.340092,73.53663,1,Medium,1
13.670725,125.599274,3,Low,0
9.502009,34.280868,4,Low,0
13.385366,38.461349,3,Medium,1
14.48241,29.905238,3,Low,0
17.393539,12.984705,4,High,0
17.969985,10.289967,4,Medium,0
15.531739,47.218998,6,Medium,1
14.652205,148.803368,3,Low,1
17.202747,95.714745,1,Medium,1
20.6021,56.107089,2,Low,1
17.183389,4.320429,3,Low,0
12.470539,184.555646,0,Medium,1
19.281268,183.013385,1,Low,1
19.113954,68.130093,5,Low,0
15.719969,65.658565,3,Medium,0
15.327699,33.299449,5,Medium,0
14.37002,26.943637,5,Low,0
16.527326,46.67401,1,Medium,0
15.239305,11.565466,4,Low,0
9.945564,3.697021,3,High,1
21.624843,11.015927,2,Medium,1
13.475945,343.817628,3,Low,1
15.82893,44.583018,2,High,1
14.162205,0.652498,1,Low,0
14.71538,64.091788,0,High,1
10.829616,76.493423,1,High,1
17.52099,2.522073,2,Low,0
14.879114,19.179474,0,High,1
15.934178,10.618385,2,Low,1
18.534563,4.982669,3,Medium,0
12.227653,43.982938,4,Medium,1
12.114303,46.134891,2,High,1
16.434219,95.264822,5,Medium,1
15.624656,18.769521,3,Medium,1
14.986326,30.501356,2,Low,0
17.830629,7.690577,2,Low,1
13.215684,54.740085,0,Medium,1
16.425593,13.852161,5,Low,0
14.778239,27.72112,4,Medium,0
10.158408,78.207638,1,Low,0
19.119869,30.060608,2,Medium,1
18.293934,111.392249,2,Low,1
11.25795,98.325917,3,Medium,0
12.588727,65.703806,4,Medium,1
17.54806,57.395759,3,Low,0
13.388003,21.732691,4,Low,1
11.046385,30.568224,3,Low,1
15.387343,278.947196,1,Low,1
10.813593,85.686591,3,Low,1
9.615062,13.200814,6,Low,1
20.742006,45.261744,3,High,1
12.226664,66.60878,3,Medium,1
13.577949,55.745984,4,High,0
16.604616,34.033551,4,Low,1
18.697371,40.281238,6,High,0
20.241695,13.173579,3,Low,1
16.779453,10.660311,5,Medium,0
12.798672,75.084722,3,Medium,1
14.379585,22.560812,0,Low,1
11.139744,28.921121,5,Medium,0
17.670033,168.014285,3,Medium,1
8.878137,96.41623,3,Low,0
10.335271,179.405384,2,High,1
11.000922,15.581148,5,High,1
19.046629,91.652972,2,High,1
13.658295,68.631981,2,Medium,0
14.558062,46.886167,7,High,0
13.059134,38.660785,3,Medium,1
15.338332,28.308215,5,Medium,1
15.200591,11.548586,3,Medium,1
13.417236,34.39305,7,Low,0
18.73316,10.18031,4,Medium,1
17.638996,45.981531,4,High,1
8.311192,20.191055,5,Medium,1
9.979104,49.100113,1,Low,0
12.951755,2.444092,4,High,0
19.251183,23.306034,4,Low,0
16.561892,12.209427,3,Low,0
13.877851,134.827814,5,Low,1
19.771852,24.901503,2,High,1
15.518283,36.645689,3,Low,1
14.686608,90.012721,1,Medium,1
14.973445,56.992965,3,Low,1
15.244766,31.496861,6,Medium,0
17.701913,14.580818,4,Medium,0
17.028064,99.924601,2,Medium,1
17.334271,58.17818,2,Low,1
17.742708,7.722933,2,Low,1
21.106233,36.080194,5,Low,1
17.413678,0.931691,5,Low,0
15.196005,1.540783,3,High,1
12.690599,212.898042,3,Low,1
16.682763,13.580354,2,Medium,1
17.954367,60.333424,2,Medium,1
16.271509,2.371062,1,Low,1
21.492132,14.940039,4,Low,1
16.609596,125.118078,6,High,0
12.320233,6.232742,5,Medium,1
10.574379,62.637006,0,High,1
15.683754,4.770099,2,Medium,1
17.445289,165.164347,1,Low,1
17.373616,15.46249,3,High,0
11.807579,74.65264,2,Medium,0
17.082196,44.636733,1,Medium,1
16.43302,43.826729,0,High,0
10.940141,27.856158,5,Medium,0
13.890555,79.489547,3,Low,0
18.282113,93.365162,2,Low,1
11.242637,79.958878,6,High,1
16.49116,15.915333,3,Medium,1
20.702311,12.010423,6,Medium,0
14.439926,16.709522,1,Low,1
14.27304,114.394268,3,High,0
22.828124,205.521008,2,Low,1
15.313145,52.868015,1,Low,0
12.304943,13.456358,7,Medium,1
19.091837,5.93359,3,Medium,0
16.491495,51.375751,5,High,1
12.618916,243.051278,6,Low,1
18.12544,10.585056,5,Low,1
12.80241,91.828252,3,Medium,0
14.772211,34.359171,2,Medium,0
16.7452,50.595592,5,Low,1
14.149081,0.792891,5,High,1
16.304132,36.340066,2,Medium,0
14.065336,86.365592,4,Medium,1
18.875747,4.922836,2,Medium,1
13.970105,8.25764,4,High,1
14.758643,10.508947,1,Low,1
20.364045,19.869645,3,Low,1
11.510797,12.958165,0,Medium,0
14.895703,35.424423,2,Medium,1
17.752358,37.563073,3,Low,1
19.910843,13.941336,2,Low,1
14.589119,15.100393,0,Low,1
16.426038,5.406995,2,Low,1
15.05584,76.028897,0,High,1
16.822294,50.042106,6,High,1
15.675646,44.09944,2,Low,1
14.137278,9.828026,1,Low,0
16.515576,34.771229,0,Medium,1
19.335377,11.297886,4,Low,0
14.969312,0.344692,2,Low,1
12.44439,34.713232,0,Medium,0
11.235719,18.177418,2,Low,0
15.211841,4.625595,2,Low,1
12.157178,19.789483,2,High,0
14.021373,98.098799,4,Low,0
14.373002,37.259854,1,Medium,1
16.261372,21.037659,4,High,1
14.548241,7.738929,3,Low,0
10.933242,31.039992,3,Low,1
18.980252,37.514188,2,Low,1
11.068095,28.337038,1,Low,1
22.619058,41.838368,2,High,1
18.343417,36.912795,3,Low,0
13.475932,33.363216,1,Low,1
19.577559,0.714439,4,Low,0
14.468293,12.900948,1,Medium,0
12.05441,141.431272,4,Low,0
7.410334,1.467056,4,Low,1
16.958904,75.801333,4,Medium,1
14.533799,14.532467,1,Low,0
16.156507,79.525829,6,Low,1
11.280117,26.997057,2,Low,0
17.753347,93.55044,6,Medium,1
13.258192,74.927835,2,Low,1
17.246964,51.88581,0,Low,1
17.455841,12.413507,1,Medium,0
13.48457,200.203793,2,Low,1
9.4961,4.583787,3,Low,0
12.303823,24.602076,3,Medium,1
14.821578,61.058293,5,High,0
14.334948,37.548323,2,Low,1
15.203532,2.341917,8,Low,1
15.790367,51.371302,4,High,1
12.651177,27.919881,4,Low,1
11.453235,36.488631,5,Low,1
11.704403,50.469731,4,Medium,1
19.63129,4.355619,1,High,1
10.921477,220.343519,6,Low,1
14.758977,30.565274,4,Low,1
9.718916,13.539735,2,Low,1
14.560165,221.079292,0,Low,1
9.995182,0.899861,3,Medium,0
14.415639,57.219266,4,Low,1
19.412857,38.409327,2,Low,1
15.53696,140.058589,3,Low,1
17.72659,6.608711,4,Low,0
10.173172,44.948301,4,Low,0
11.059822,12.779202,3,Medium,0
16.847689,2.084069,5,Medium,0
18.364856,76.57921,2,Low,1
19.985314,41.328541,5,Low,1
15.168596,146.213026,6,High,1
14.031525,45.868072,2,High,0
19.688317,36.724325,1,Medium,1
14.911329,160.519829,2,Low,0
16.305507,51.971995,3,Medium,0
9.074742,57.933027,2,Medium,1
11.617372,169.854263,5,Low,1
14.297445,6.051195,5,Medium,0
8.264668,27.327888,6,Low,0
12.386883,26.935994,5,High,1
14.417242,47.309137,5,Medium,1
16.193797,39.798376,3,Medium,1
19.616727,59.318655,2,Medium,1
15.553237,53.830094,2,Low,1
15.9463,18.821089,2,High,1
16.194565,22.066389,2,Low,1
14.826891,2.393848,1,High,0
13.245176,71.019691,3,Low,1
15.117185,7.418229,1,High,1
15.264622,173.179861,2,High,1
17.250156,54.579614,3,Medium,1
13.568982,150.992602,6,Low,1
9.109958,27.198902,3,Medium,0
12.428353,90.243028,4,High,1
17.100109,16.185175,2,High,1
12.388395,45.555693,2,Low,0
13.231014,24.312707,3,High,1
12.97594,7.251325,3,Low,0
18.915551,243.728637,3,Low,1
17.078487,23.923429,1,High,0
14.89714,147.179712,2,High,0
10.196996,2.441254,2,High,1
13.240302,13.862554,3,High,0
7.56638,35.055535,5,Low,1
11.324803,105.004082,5,Medium,0
7.036221,72.420747,1,Low,1
17.456553,20.615355,3,High,1
17.30718,20.743284,3,Low,0
18.392868,36.857332,2,Medium,1
11.908337,24.151848,3,Low,0
15.905241,2.895055,2,Low,1
18.933318,18.281527,1,Low,0
17.849914,31.667213,2,Medium,1
14.439625,10.270167,2,Low,1
18.232977,62.616281,2,Medium,1
14.494948,33.095056,3,Medium,0
14.549747,147.440186,0,Medium,0
13.727153,20.627542,1,Low,1
14.33718,27.014046,4,High,1
15.440426,9.139808,3,Medium,1
13.2527,98.913936,2,High,0
17.67652,104.177579,1,Medium,1
12.937268,13.536715,6,Medium,1
13.031788,79.542053,3,Low,1
17.669705,110.029991,3,Low,0
19.489263,121.726937,4,Low,1
19.312352,88.13034,1,Medium,0
9.732189,48.06679,3,Low,0
12.596603,73.430018,2,Low,0
19.592768,28.122837,5,Low,1
10.619166,48.475098,3,Low,1
15.725962,70.351986,3,Low,1
18.759576,75.93243,4,Medium,1
17.153038,108.725109,7,High,0
10.525356,3.378701,1,Low,1
13.991631,7.734502,0,Medium,1
16.495737,46.937476,3,Medium,0
12.991913,56.62365,5,High,0
11.77203,7.763243,4,Medium,0
18.897177,95.172627,1,Medium,1
19.625948,95.974928,3,Low,1
17.957204,56.845004,1,Medium,0
16.411495,75.910909,2,High,0
14.17502,13.981918,5,Medium,1
16.767336,16.844654,5,High,0
18.845283,9.775638,2,High,1
14.450322,40.00841,4,Low,1
11.940237,33.407012,0,Low,1
13.683267,18.9111,6,Low,1
16.460055,47.872129,2,Medium,0
13.557546,109.255766,6,High,0
15.479149,38.191226,2,High,1
16.400872,49.54984,6,Low,1
13.395668,18.347565,1,High,1
20.911636,56.433033,5,Low,1
17.730311,125.694696,2,Low,1
16.818881,69.807267,6,Medium,1
13.188576,30.154873,3,Medium,1
11.849154,9.178166,4,Low,1
17.030607,34.802347,5,Low,0
12.202338,29.056567,2,Low,0
15.494044,57.214299,1,High,1
15.419824,17.361325,3,Low,0
14.797016,159.396204,1,Medium,1
11.880919,29.844842,5,Low,0
13.864331,31.992015,2,Low,1
11.246587,6.89009,4,Medium,0
18.836389,24.490187,6,Low,1
19.61319,33.195019,2,Low,1
10.41512,25.488234,5,Low,1
12.438098,16.047658,3,Low,1
15.816301,118.348465,1,Low,1
16.169726,45.962369,3,Low,0
12.454651,13.2066,7,Medium,0
12.429817,27.258225,3,High,0
20.680916,99.733938,2,Medium,1
14.246678,116.66047,6,Medium,0
11.708177,41.586237,5,Low,0
14.30319,2.541496,1,Low,1
14.655783,1.274288,5,Medium,1
9.928626,28.914622,1,Medium,0
18.93572,48.541452,4,High,0
19.322577,4.45653,3,Medium,0
16.11083,12.66548,1,Medium,1
13.851599,33.264259,3,High,1
16.226876,102.326746,5,Low,0
12.617536,406.788831,5,Medium,1
18.021069,239.084757,6,Medium,1
16.530484,109.614063,4,Low,1
15.824391,107.076855,2,Low,1
18.735709,18.500562,1,Low,1
14.527246,102.266817,3,Low,0
15.700332,6.429711,4,Low,1
16.452958,64.540983,7,Medium,1
14.38978,47.429773,2,Low,1
14.585375,20.871753,2,Low,1
15.636876,93.606491,2,Low,0
12.111325,83.70048,3,High,0
13.491474,51.046105,2,Medium,0
14.559294,255.598719,7,Low,1
12.211636,12.329477,2,Medium,1
15.418662,37.476981,5,Low,0
16.123894,41.273291,1,Low,1
10.511485,15.183831,4,High,0
20.841469,2.418111,2,Low,0
21.523065,38.606438,2,Medium,1
17.742194,60.658244,3,High,1
16.397289,46.812319,3,Low,0
12.442233,162.496715,2,Low,0
18.255134,77.09775,6,Low,0
15.576519,10.172447,1,Low,0
11.320076,38.310364,3,Medium,1
18.445673,29.123187,3,Low,0
17.280261,173.638928,3,High,1
11.824997,4.419417,1,Medium,1
16.24786,97.796224,4,Low,0
13.068159,20.084256,2,Medium,0
14.026136,49.959681,7,Medium,1
11.382515,0.460476,0,Low,0
10.163869,43.990157,6,Low,0
9.825883,76.654479,3,High,0
13.671329,34.317833,2,Low,1
18.94932,59.645235,3,Low,0
20.411032,48.44452,5,Low,0
15.2983,19.715714,3,Low,0
16.609669,77.017125,5,Low,0
19.600311,70.605756,4,Low,0
15.471287,59.207355,6,Low,1
14.614474,12.31572,5,Medium,1
19.292172,62.378968,2,High,1
16.413663,55.68235,3,Low,0
20.528748,53.832615,3,Medium,1
15.350167,44.904165,2,Medium,1
15.112388,6.876006,2,Low,0
14.001801,212.792026,4,Medium,1
14.497772,39.472821,2,High,1
19.166643,97.676112,0,Medium,1
18.699615,53.990704,2,Low,1
15.643417,8.894743,7,Medium,1
21.009913,36.742668,3,Low,1
17.972384,103.040689,3,Low,1
18.166177,31.23133,2,High,0
14.016821,35.080677,2,Low,1
14.522903,15.559771,1,High,1
15.140792,3.078618,5,Low,1
8.880437,11.945352,1,Medium,1
13.941984,133.670304,1,Medium,1
17.764852,160.81072,1,Low,0
16.299868,29.69825,3,Low,0
16.071429,80.933773,5,Medium,1
17.225115,163.080104,3,Medium,1
17.125307,18.87282,5,Low,0
15.62831,98.444919,3,Low,1
15.22168,0.045014,6,Low,0
13.660274,150.015163,1,High,0
14.920205,213.232013,5,Medium,1
15.153884,17.909155,0,Low,1
14.159132,136.279261,3,Low,0
15.751788,51.005013,3,Medium,1
13.737482,22.879207,2,Medium,1
16.204538,21.401169,3,Low,1
12.548721,4.076879,6,Medium,0
15.721893,18.058712,4,Medium,0
21.47622,95.072488,4,Low,0
18.630444,73.888553,1,Medium,1
18.196877,91.057579,5,Medium,1
18.398717,21.583555,3,Medium,1
17.096511,25.083298,1,High,1
16.575692,157.360358,2,Low,0
15.238533,42.120675,8,Low,1
16.655247,30.919974,2,Low,0
12.422896,190.054452,2,High,1
17.761656,73.844428,1,Low,1
18.488217,73.819115,2,Medium,1
15.905307,45.376141,1,Low,0
12.539508,9.870093,3,Low,1
15.0265,45.881418,2,Medium,0
13.806859,9.128772,3,Medium,1
18.131095,2.15287,4,Medium,1
14.735216,24.229957,3,Medium,0
11.141769,53.51161,2,Medium,0
12.082681,30.860476,3,Medium,1
12.297184,51.021698,2,High,1
15.716996,4.600943,5,High,0
14.853209,27.704082,2,Low,0
15.73519,58.356307,2,Low,1
9.915336,35.981797,6,Low,0
17.791336,179.075225,3,Low,1
14.260845,116.394817,4,High,0
18.592717,57.20005,2,High,0
21.13902,33.59807,1,Medium,1
16.688914,43.36025,3,Low,1
12.014857,83.702295,1,Low,1
14.273744,112.45829,5,High,0
16.108659,37.755851,2,Low,1
14.049866,32.764059,2,Medium,0
14.271046,57.261231,3,High,0
14.752916,115.370507,4,Low,1
10.485611,53.292244,7,High,0
13.156212,70.619201,4,Medium,1
12.327012,100.428272,6,Low,1
18.130776,0.679515,6,Medium,0
13.460975,58.908752,2,Low,1
15.110787,98.789544,5,Medium,1
13.251084,94.155846,2,Low,1
12.021034,43.306363,6,Medium,1
16.386752,46.859918,4,Low,1
17.144537,72.278997,5,Low,1
11.775377,8.041797,4,Low,1
16.306821,5.613165,2,Low,1
12.953617,146.042436,4,Medium,0
10.937128,6.546531,2,Medium,1
14.242315,68.72104,0,Low,0
12.065789,174.692952,3,High,1
12.655576,32.497669,2,Low,1
15.475468,46.521662,4,High,1
14.365751,133.002585,3,Medium,0
10.867806,11.406665,2,Medium,1
16.885331,33.292018,3,Low,0
17.15717,45.553623,3,Low,1
12.376504,2.084529,4,Low,1
17.784596,22.223567,2,Medium,1
16.500494,3.445654,3,High,1
20.653858,24.000724,3,Low,0
10.776521,26.668055,3,Medium,1
12.815788,62.669638,8,High,0
11.645431,27.092535,4,Low,1
17.886066,122.667679,6,Low,1
14.386959,15.099704,3,High,1
10.083417,82.428023,4,High,1
16.580677,124.218976,4,Medium,1
13.634701,56.026892,3,High,1
18.80199,11.882903,3,High,0
7.315106,10.945437,2,High,1
14.999825,10.41567,3,Medium,1
16.746351,3.260929,3,Low,1
20.115819,91.824112,2,Medium,1
14.953671,25.531308,5,Low,1
16.131142,38.868344,4,Medium,1
20.094237,22.531026,1,Low,0
12.563545,6.974745,4,Low,0
12.581293,3.575658,4,Low,0
12.775447,26.995761,4,Medium,1
20.251717,2.258137,4,Medium,1
9.903524,63.538718,4,High,0
14.917138,16.088658,2,Medium,0
19.424309,74.322594,3,High,1
18.484943,11.093569,4,Low,0
17.147858,47.793807,2,High,1
11.065189,121.760749,4,High,0
19.962511,84.110145,5,Low,0
10.420813,29.022432,1,Medium,0
7.148811,6.251965,1,Low,0
15.342197,4.986494,3,Low,1
15.321389,230.77619,1,Low,1
14.833184,255.802126,2,Low,1
19.176847,10.789428,3,Medium,1
17.5534,1.276733,4,Low,0
15.315845,20.661065,2,Low,0
17.751122,60.63036,4,Medium,1
13.710658,4.535197,3,High,0
12.985822,12.382372,1,Low,1
14.212187,23.966184,1,Medium,0
12.493725,2.50307,4,High,0
13.244984,50.962269,2,Low,1
13.779223,151.193571,7,Low,1
12.971071,136.094442,2,Low,1
16.178122,93.873,4,Low,1
18.515038,41.52845,7,Low,1
10.734637,47.008996,4,High,1
19.123672,11.851608,3,Low,1
17.375891,13.050274,1,High,1
15.396096,76.97532,2,Low,1
18.177739,13.925519,7,Low,0
11.3635,34.332177,2,Low,0
11.171204,31.312791,5,High,1
18.990428,15.382284,2,High,1
15.415841,4.267054,3,High,1
17.624706,34.536206,5,Low,1
10.418005,68.32357,4,Medium,1
13.62627,52.341685,1,High,0
14.203121,47.970259,2,Medium,1
15.12282,28.934411,2,Medium,1
18.388273,7.525859,1,Low,1
14.649004,200.297923,4,Medium,1
11.262984,10.955806,3,Low,1
15.991094,9.85373,1,Medium,0
15.17442,5.497764,3,High,0
14.168762,93.876037,6,Medium,1
13.964284,92.76575,4,Medium,0
15.233345,18.331402,4,High,1
17.425601,22.303466,2,Low,1
